id,datetime,temperature,humidity,heat_index,lstm_temp,lstm_hum,lstm_heat,arima_temp,arima_hum,arima_heat
2074,30-09-2020 23:32:38,22.632950515540745,49.668661438943104,24.959737223552214,23.901657104492188,38.7971076965332,25.7850341796875,25.0,43.41445177194721,25.754463746075213
2075,30-09-2020 23:32:45,22.928493723110556,47.46421881857361,24.992881159109814,23.901657104492188,38.7971076965332,25.7850341796875,25.0,43.41445479146075,25.754462170462777
2076,30-09-2020 23:32:53,22.60782249177448,46.36736172847709,25.002857939555195,23.901657104492188,38.79710388183594,25.785036087036133,25.0,43.41445781097405,25.75446059497897
2077,30-09-2020 23:32:58,22.98497992188805,50.19342529640621,24.93657006844,23.90165901184082,38.7971076965332,25.785036087036133,25.0,43.41446083048708,25.75445901962377
2078,30-09-2020 23:33:03,22.86324972038607,47.61792037489767,24.992881159109814,23.90165901184082,38.79710388183594,25.785036087036133,25.0,43.41446384999987,25.754457444397175
2079,30-09-2020 23:33:12,22.827943425772734,49.59290026235518,24.959737223552214,23.90165901184082,38.79710388183594,25.785036087036133,25.0,43.41446686951239,25.754455869299175
2080,30-09-2020 23:33:17,22.51992016195588,49.83925940913171,24.959737223552214,23.90165901184082,38.79710388183594,25.7850341796875,25.0,43.41446988902467,25.75445429432975
2081,30-09-2020 23:33:27,22.4991295716995,49.65419193923715,24.959737223552214,23.901657104492188,38.79710388183594,25.7850341796875,25.0,43.41447290853669,25.754452719488903
2082,30-09-2020 23:33:34,22.25248617433612,46.819734956104654,25.002857939555195,23.901657104492188,38.79710388183594,25.7850341796875,25.0,43.414475928048454,25.754451144776613
2083,30-09-2020 23:33:43,22.89190089473479,49.56174122638684,24.959737223552214,23.901657104492188,38.79710388183594,25.7850341796875,25.0,43.414478947559964,25.75444957019287
2084,30-09-2020 23:33:52,22.9975088425023,49.37671528534857,24.959737223552214,23.901657104492188,38.79710006713867,25.7850341796875,25.0,43.41448196707122,25.754447995737674
2085,30-09-2020 23:33:58,22.727225565464416,49.15010989377903,24.959737223552214,23.901657104492188,38.79710388183594,25.7850341796875,25.0,43.41448498658222,25.754446421411004
2086,30-09-2020 23:34:05,22.682653891142706,47.8890510572917,24.992881159109814,23.901657104492188,38.79710388183594,25.7850341796875,25.0,43.41448800609296,25.75444484721285
2087,30-09-2020 23:34:12,22.21354901409785,46.74204928695835,25.002857939555195,23.901657104492188,38.79710006713867,25.7850341796875,25.0,43.41449102560345,25.754443273143206
2088,30-09-2020 23:34:17,22.186169841432754,49.9080420696329,24.959737223552214,23.901657104492188,38.79710006713867,25.7850341796875,25.0,43.414494045113685,25.754441699202058
2089,30-09-2020 23:34:24,22.78864483539232,47.89839295875469,24.992881159109814,23.901657104492188,38.79710006713867,25.7850341796875,25.0,43.414497064623674,25.754440125389397
2090,30-09-2020 23:34:29,22.13392326748314,49.507002095827126,24.959737223552214,23.90165901184082,38.79710006713867,25.7850341796875,25.0,43.414500084133394,25.754438551705217
2091,30-09-2020 23:34:37,22.668294589853776,46.541256604101385,25.002857939555195,23.90165901184082,38.797096252441406,25.7850341796875,25.0,43.41450310364287,25.754436978149496
2092,30-09-2020 23:34:44,22.858518280215545,46.33190640259328,25.002857939555195,23.90165901184082,38.797096252441406,25.7850341796875,25.0,43.41450612315209,25.754435404722237
2093,30-09-2020 23:34:49,22.729465550474814,49.79174504308806,24.959737223552214,23.90165901184082,38.797096252441406,25.7850341796875,25.0,43.414509142661046,25.754433831423416
2094,30-09-2020 23:34:59,22.221671166877883,49.49048846198656,24.959737223552214,23.90165901184082,38.797096252441406,25.7850341796875,25.0,43.41451216216976,25.754432258253036
2095,30-09-2020 23:35:04,22.938336242918513,49.51418721775154,24.959737223552214,23.90165901184082,38.797096252441406,25.7850341796875,25.0,43.41451518167821,25.75443068521108
2096,30-09-2020 23:35:09,22.55607466319709,47.947494310214296,24.992881159109814,23.901657104492188,38.797096252441406,25.7850341796875,25.0,43.41451820118641,25.754429112297533
2097,30-09-2020 23:35:16,22.722924635112346,46.21396161622016,25.002857939555195,23.901657104492188,38.797096252441406,25.7850341796875,25.0,43.414521220694354,25.754427539512392
2098,30-09-2020 23:35:21,22.489115980809913,49.45438000988808,24.959737223552214,23.901657104492188,38.797096252441406,25.7850341796875,25.0,43.41452424020204,25.754425966855646
2099,30-09-2020 23:35:26,22.98696214580323,47.588841677318555,24.992881159109814,23.901657104492188,38.797096252441406,25.7850341796875,25.0,43.41452725970947,25.754424394327277
2100,30-09-2020 23:35:31,22.194733394021533,47.169840184704896,24.992881159109814,23.901657104492188,38.79709243774414,25.7850341796875,25.0,43.414530279216656,25.75442282192728
2101,30-09-2020 23:35:38,22.281299152859756,47.44131725123162,24.992881159109814,23.901657104492188,38.79709243774414,25.7850341796875,25.0,43.414533298723576,25.75442124965565
2102,30-09-2020 23:35:46,22.66526690118661,47.41062829536152,24.992881159109814,23.901657104492188,38.79709243774414,25.7850341796875,25.0,43.414536318230255,25.754419677512367
2103,30-09-2020 23:35:50,22.147913383845143,49.35694789994262,24.959737223552214,23.90165901184082,38.79709243774414,25.7850341796875,25.0,43.41453933773666,25.754418105497425
2104,30-09-2020 23:35:58,22.233642716882294,46.43482649060249,25.002857939555195,23.90165901184082,38.79709243774414,25.7850341796875,25.0,43.41454235724283,25.75441653361081
